step_id,problem_id,run_id,pair_id,fold,prm_rating,step_type_analysis,position_bin,target_tokens,prefix_tokens,control_correct_frequency,control_correct,target_correct,danger_outcome,benefit_outcome
prm-64b8dd81d152bc1a,problem-2757934eba881767,2,prm-64b8dd81d152bc1a|run2,2,-1,harmful,late,80,783,0/4,0,0,0,0
prm-64b8dd81d152bc1a,problem-2757934eba881767,3,prm-64b8dd81d152bc1a|run3,2,-1,harmful,late,80,783,0/4,0,0,0,0
prm-64b8dd81d152bc1a,problem-2757934eba881767,4,prm-64b8dd81d152bc1a|run4,2,-1,harmful,late,80,783,0/4,0,0,0,0
prm-1d5a5cb08ca68e3d,problem-d3e9908503944910,1,prm-1d5a5cb08ca68e3d|run1,3,-1,harmful,middle,29,533,0/4,0,0,0,0
prm-1d5a5cb08ca68e3d,problem-d3e9908503944910,2,prm-1d5a5cb08ca68e3d|run2,3,-1,harmful,middle,29,533,0/4,0,1,0,1
prm-1d5a5cb08ca68e3d,problem-d3e9908503944910,3,prm-1d5a5cb08ca68e3d|run3,3,-1,harmful,middle,29,533,0/4,0,1,0,1
prm-1d5a5cb08ca68e3d,problem-d3e9908503944910,4,prm-1d5a5cb08ca68e3d|run4,3,-1,harmful,middle,29,533,0/4,0,1,0,1
prm-151724cd1bbe2b32,problem-63fb0c19be9bfc02,1,prm-151724cd1bbe2b32|run1,0,1,essential,middle,38,390,4/4,1,1,0,0
prm-151724cd1bbe2b32,problem-63fb0c19be9bfc02,2,prm-151724cd1bbe2b32|run2,0,1,essential,middle,38,390,4/4,1,1,0,0
prm-151724cd1bbe2b32,problem-63fb0c19be9bfc02,3,prm-151724cd1bbe2b32|run3,0,1,essential,middle,38,390,4/4,1,1,0,0
prm-151724cd1bbe2b32,problem-63fb0c19be9bfc02,4,prm-151724cd1bbe2b32|run4,0,1,essential,middle,38,390,4/4,1,1,0,0
prm-4eb77ebc633f7a2d,problem-d9f531b9527df401,1,prm-4eb77ebc633f7a2d|run1,2,1,redundant,late,10,525,4/4,1,1,0,0
prm-4eb77ebc633f7a2d,problem-d9f531b9527df401,2,prm-4eb77ebc633f7a2d|run2,2,1,redundant,late,10,525,4/4,1,1,0,0
prm-4eb77ebc633f7a2d,problem-d9f531b9527df401,3,prm-4eb77ebc633f7a2d|run3,2,1,redundant,late,10,525,4/4,1,1,0,0
prm-4eb77ebc633f7a2d,problem-d9f531b9527df401,4,prm-4eb77ebc633f7a2d|run4,2,1,redundant,late,10,525,4/4,1,1,0,0
prm-58392d69449f6f68,problem-a8c4001358470f25,1,prm-58392d69449f6f68|run1,2,-1,harmful,middle,41,562,0/4,0,0,0,0
prm-58392d69449f6f68,problem-a8c4001358470f25,2,prm-58392d69449f6f68|run2,2,-1,harmful,middle,41,562,0/4,0,0,0,0
prm-58392d69449f6f68,problem-a8c4001358470f25,3,prm-58392d69449f6f68|run3,2,-1,harmful,middle,41,562,0/4,0,0,0,0
prm-58392d69449f6f68,problem-a8c4001358470f25,4,prm-58392d69449f6f68|run4,2,-1,harmful,middle,41,562,0/4,0,0,0,0
prm-e5a3f23bd55fe87a,problem-96c5e6371e5bca20,1,prm-e5a3f23bd55fe87a|run1,2,-1,harmful,middle,40,648,0/4,0,0,0,0
prm-e5a3f23bd55fe87a,problem-96c5e6371e5bca20,2,prm-e5a3f23bd55fe87a|run2,2,-1,harmful,middle,40,648,0/4,0,0,0,0
prm-e5a3f23bd55fe87a,problem-96c5e6371e5bca20,3,prm-e5a3f23bd55fe87a|run3,2,-1,harmful,middle,40,648,0/4,0,0,0,0
prm-e5a3f23bd55fe87a,problem-96c5e6371e5bca20,4,prm-e5a3f23bd55fe87a|run4,2,-1,harmful,middle,40,648,0/4,0,0,0,0
prm-67027b02bd4348a7,problem-eed9594538d18b57,1,prm-67027b02bd4348a7|run1,3,1,essential,middle,76,447,0/4,0,0,0,0
prm-67027b02bd4348a7,problem-eed9594538d18b57,2,prm-67027b02bd4348a7|run2,3,1,essential,middle,76,447,0/4,0,0,0,0
prm-67027b02bd4348a7,problem-eed9594538d18b57,3,prm-67027b02bd4348a7|run3,3,1,essential,middle,76,447,0/4,0,0,0,0
prm-67027b02bd4348a7,problem-eed9594538d18b57,4,prm-67027b02bd4348a7|run4,3,1,essential,middle,76,447,0/4,0,0,0,0
prm-901a3aa77c6c4dc2,problem-d7d47865fbb51ce6,1,prm-901a3aa77c6c4dc2|run1,2,1,harmful,middle,31,660,0/4,0,1,0,1
prm-901a3aa77c6c4dc2,problem-d7d47865fbb51ce6,2,prm-901a3aa77c6c4dc2|run2,2,1,harmful,middle,31,660,0/4,0,1,0,1
prm-901a3aa77c6c4dc2,problem-d7d47865fbb51ce6,3,prm-901a3aa77c6c4dc2|run3,2,1,harmful,middle,31,660,0/4,0,1,0,1
prm-901a3aa77c6c4dc2,problem-d7d47865fbb51ce6,4,prm-901a3aa77c6c4dc2|run4,2,1,harmful,middle,31,660,0/4,0,1,0,1
prm-bda20d3dc84e4528,problem-2ca7e059eeb0b7dd,1,prm-bda20d3dc84e4528|run1,0,0,redundant,early,14,276,4/4,1,1,0,0
prm-bda20d3dc84e4528,problem-2ca7e059eeb0b7dd,2,prm-bda20d3dc84e4528|run2,0,0,redundant,early,14,276,4/4,1,1,0,0
prm-bda20d3dc84e4528,problem-2ca7e059eeb0b7dd,3,prm-bda20d3dc84e4528|run3,0,0,redundant,early,14,276,4/4,1,1,0,0
prm-bda20d3dc84e4528,problem-2ca7e059eeb0b7dd,4,prm-bda20d3dc84e4528|run4,0,0,redundant,early,14,276,4/4,1,1,0,0
prm-6f55f9ad3924eda5,problem-6c70163ce817add4,1,prm-6f55f9ad3924eda5|run1,3,0,redundant,late,30,656,4/4,1,1,0,0
prm-6f55f9ad3924eda5,problem-6c70163ce817add4,2,prm-6f55f9ad3924eda5|run2,3,0,redundant,late,30,656,4/4,1,1,0,0
prm-6f55f9ad3924eda5,problem-6c70163ce817add4,3,prm-6f55f9ad3924eda5|run3,3,0,redundant,late,30,656,4/4,1,1,0,0
prm-6f55f9ad3924eda5,problem-6c70163ce817add4,4,prm-6f55f9ad3924eda5|run4,3,0,redundant,late,30,656,4/4,1,1,0,0
prm-a32a5104eb5cd351,problem-e1530f57dea8f8c8,1,prm-a32a5104eb5cd351|run1,4,-1,harmful,late,41,697,0/4,0,1,0,1
prm-a32a5104eb5cd351,problem-e1530f57dea8f8c8,2,prm-a32a5104eb5cd351|run2,4,-1,harmful,late,41,697,0/4,0,1,0,1
prm-a32a5104eb5cd351,problem-e1530f57dea8f8c8,3,prm-a32a5104eb5cd351|run3,4,-1,harmful,late,41,697,0/4,0,1,0,1
prm-a32a5104eb5cd351,problem-e1530f57dea8f8c8,4,prm-a32a5104eb5cd351|run4,4,-1,harmful,late,41,697,0/4,0,1,0,1
prm-3f6d462098747631,problem-88bd1d429ff4da88,1,prm-3f6d462098747631|run1,3,-1,harmful,middle,126,456,0/4,0,0,0,0
prm-3f6d462098747631,problem-88bd1d429ff4da88,2,prm-3f6d462098747631|run2,3,-1,harmful,middle,126,456,0/4,0,0,0,0
prm-3f6d462098747631,problem-88bd1d429ff4da88,3,prm-3f6d462098747631|run3,3,-1,harmful,middle,126,456,0/4,0,0,0,0
prm-3f6d462098747631,problem-88bd1d429ff4da88,4,prm-3f6d462098747631|run4,3,-1,harmful,middle,126,456,0/4,0,0,0,0
prm-335e21a88e0969e0,problem-b366ba898e337926,1,prm-335e21a88e0969e0|run1,3,0,redundant,early,15,272,4/4,1,0,1,0
prm-335e21a88e0969e0,problem-b366ba898e337926,2,prm-335e21a88e0969e0|run2,3,0,redundant,early,15,272,4/4,1,0,1,0
prm-335e21a88e0969e0,problem-b366ba898e337926,3,prm-335e21a88e0969e0|run3,3,0,redundant,early,15,272,4/4,1,0,1,0
prm-335e21a88e0969e0,problem-b366ba898e337926,4,prm-335e21a88e0969e0|run4,3,0,redundant,early,15,272,4/4,1,0,1,0
prm-1984cb49b132bdb6,problem-86429feba2dedf48,1,prm-1984cb49b132bdb6|run1,3,0,harmful,middle,40,763,2/4,1,1,0,0
prm-1984cb49b132bdb6,problem-86429feba2dedf48,2,prm-1984cb49b132bdb6|run2,3,0,harmful,middle,40,763,2/4,1,1,0,0
prm-1984cb49b132bdb6,problem-86429feba2dedf48,3,prm-1984cb49b132bdb6|run3,3,0,harmful,middle,40,763,2/4,0,1,0,1
prm-1984cb49b132bdb6,problem-86429feba2dedf48,4,prm-1984cb49b132bdb6|run4,3,0,harmful,middle,40,763,2/4,0,1,0,1
prm-6340032015881710,problem-ad5b14b23ed9a9ea,1,prm-6340032015881710|run1,3,0,redundant,middle,25,464,4/4,1,1,0,0
prm-6340032015881710,problem-ad5b14b23ed9a9ea,2,prm-6340032015881710|run2,3,0,redundant,middle,25,464,4/4,1,1,0,0
prm-6340032015881710,problem-ad5b14b23ed9a9ea,3,prm-6340032015881710|run3,3,0,redundant,middle,25,464,4/4,1,1,0,0
prm-6340032015881710,problem-ad5b14b23ed9a9ea,4,prm-6340032015881710|run4,3,0,redundant,middle,25,464,4/4,1,1,0,0
prm-7ca8bf8fc95e2b20,problem-7b5a516cad6a7a6d,1,prm-7ca8bf8fc95e2b20|run1,2,-1,harmful,middle,58,718,0/4,0,0,0,0
prm-7ca8bf8fc95e2b20,problem-7b5a516cad6a7a6d,2,prm-7ca8bf8fc95e2b20|run2,2,-1,harmful,middle,58,718,0/4,0,0,0,0
prm-7ca8bf8fc95e2b20,problem-7b5a516cad6a7a6d,3,prm-7ca8bf8fc95e2b20|run3,2,-1,harmful,middle,58,718,0/4,0,0,0,0
prm-7ca8bf8fc95e2b20,problem-7b5a516cad6a7a6d,4,prm-7ca8bf8fc95e2b20|run4,2,-1,harmful,middle,58,718,0/4,0,0,0,0
prm-ff4d90cf78aa30d8,problem-93d733b48692eae6,1,prm-ff4d90cf78aa30d8|run1,0,1,redundant,middle,21,409,4/4,1,1,0,0
prm-ff4d90cf78aa30d8,problem-93d733b48692eae6,2,prm-ff4d90cf78aa30d8|run2,0,1,redundant,middle,21,409,4/4,1,1,0,0
prm-ff4d90cf78aa30d8,problem-93d733b48692eae6,3,prm-ff4d90cf78aa30d8|run3,0,1,redundant,middle,21,409,4/4,1,1,0,0
prm-ff4d90cf78aa30d8,problem-93d733b48692eae6,4,prm-ff4d90cf78aa30d8|run4,0,1,redundant,middle,21,409,4/4,1,1,0,0
prm-b51dfeb3b8305067,problem-fdc8aba1c1ade2de,1,prm-b51dfeb3b8305067|run1,3,1,essential,early,65,606,0/4,0,0,0,0
prm-b51dfeb3b8305067,problem-fdc8aba1c1ade2de,2,prm-b51dfeb3b8305067|run2,3,1,essential,early,65,606,0/4,0,0,0,0
prm-b51dfeb3b8305067,problem-fdc8aba1c1ade2de,3,prm-b51dfeb3b8305067|run3,3,1,essential,early,65,606,0/4,0,0,0,0
prm-b51dfeb3b8305067,problem-fdc8aba1c1ade2de,4,prm-b51dfeb3b8305067|run4,3,1,essential,early,65,606,0/4,0,0,0,0
prm-a6f6b01911605940,problem-e0cb6d0fac527a83,1,prm-a6f6b01911605940|run1,4,-1,harmful,early,55,424,0/4,0,1,0,1
prm-a6f6b01911605940,problem-e0cb6d0fac527a83,2,prm-a6f6b01911605940|run2,4,-1,harmful,early,55,424,0/4,0,0,0,0
prm-a6f6b01911605940,problem-e0cb6d0fac527a83,3,prm-a6f6b01911605940|run3,4,-1,harmful,early,55,424,0/4,0,1,0,1
prm-a6f6b01911605940,problem-e0cb6d0fac527a83,4,prm-a6f6b01911605940|run4,4,-1,harmful,early,55,424,0/4,0,1,0,1
prm-21878507d8f59c4d,problem-ded0ffd3643d0130,1,prm-21878507d8f59c4d|run1,3,1,redundant,late,23,676,4/4,1,1,0,0
prm-21878507d8f59c4d,problem-ded0ffd3643d0130,2,prm-21878507d8f59c4d|run2,3,1,redundant,late,23,676,4/4,1,1,0,0
prm-21878507d8f59c4d,problem-ded0ffd3643d0130,3,prm-21878507d8f59c4d|run3,3,1,redundant,late,23,676,4/4,1,1,0,0
prm-21878507d8f59c4d,problem-ded0ffd3643d0130,4,prm-21878507d8f59c4d|run4,3,1,redundant,late,23,676,4/4,1,1,0,0
prm-cb3eed5635ac46b4,problem-de0c58f09875d127,1,prm-cb3eed5635ac46b4|run1,1,0,harmful,early,18,282,4/4,1,1,0,0
prm-cb3eed5635ac46b4,problem-de0c58f09875d127,2,prm-cb3eed5635ac46b4|run2,1,0,harmful,early,18,282,4/4,1,1,0,0
prm-cb3eed5635ac46b4,problem-de0c58f09875d127,3,prm-cb3eed5635ac46b4|run3,1,0,harmful,early,18,282,4/4,1,1,0,0
prm-cb3eed5635ac46b4,problem-de0c58f09875d127,4,prm-cb3eed5635ac46b4|run4,1,0,harmful,early,18,282,4/4,1,1,0,0
prm-4ed42d1c12397218,problem-db31d840f82d7f2e,1,prm-4ed42d1c12397218|run1,1,-1,harmful,middle,23,654,0/4,0,0,0,0
prm-4ed42d1c12397218,problem-db31d840f82d7f2e,2,prm-4ed42d1c12397218|run2,1,-1,harmful,middle,23,654,0/4,0,0,0,0
prm-4ed42d1c12397218,problem-db31d840f82d7f2e,3,prm-4ed42d1c12397218|run3,1,-1,harmful,middle,23,654,0/4,0,0,0,0
prm-4ed42d1c12397218,problem-db31d840f82d7f2e,4,prm-4ed42d1c12397218|run4,1,-1,harmful,middle,23,654,0/4,0,0,0,0
prm-80def83e2346512b,problem-3b7adb5c0f931e75,1,prm-80def83e2346512b|run1,2,-1,harmful,middle,37,518,4/4,1,0,1,0
prm-80def83e2346512b,problem-3b7adb5c0f931e75,2,prm-80def83e2346512b|run2,2,-1,harmful,middle,37,518,4/4,1,0,1,0
prm-80def83e2346512b,problem-3b7adb5c0f931e75,3,prm-80def83e2346512b|run3,2,-1,harmful,middle,37,518,4/4,1,0,1,0
prm-80def83e2346512b,problem-3b7adb5c0f931e75,4,prm-80def83e2346512b|run4,2,-1,harmful,middle,37,518,4/4,1,0,1,0
prm-52cd0d7cc6b4cdfc,problem-0d469d0ece1c8db4,1,prm-52cd0d7cc6b4cdfc|run1,1,1,essential,early,21,320,4/4,1,1,0,0
prm-52cd0d7cc6b4cdfc,problem-0d469d0ece1c8db4,2,prm-52cd0d7cc6b4cdfc|run2,1,1,essential,early,21,320,4/4,1,1,0,0
prm-52cd0d7cc6b4cdfc,problem-0d469d0ece1c8db4,3,prm-52cd0d7cc6b4cdfc|run3,1,1,essential,early,21,320,4/4,1,1,0,0
prm-52cd0d7cc6b4cdfc,problem-0d469d0ece1c8db4,4,prm-52cd0d7cc6b4cdfc|run4,1,1,essential,early,21,320,4/4,1,1,0,0
prm-836cfecb0a834014,problem-0410748c1e76e3d4,1,prm-836cfecb0a834014|run1,0,-1,harmful,middle,35,420,0/4,0,1,0,1
prm-836cfecb0a834014,problem-0410748c1e76e3d4,2,prm-836cfecb0a834014|run2,0,-1,harmful,middle,35,420,0/4,0,1,0,1
prm-836cfecb0a834014,problem-0410748c1e76e3d4,3,prm-836cfecb0a834014|run3,0,-1,harmful,middle,35,420,0/4,0,0,0,0
prm-836cfecb0a834014,problem-0410748c1e76e3d4,4,prm-836cfecb0a834014|run4,0,-1,harmful,middle,35,420,0/4,0,1,0,1
prm-e164a92c13c4f1d6,problem-1ebb7bb0cc81425a,1,prm-e164a92c13c4f1d6|run1,4,0,essential,early,23,312,4/4,1,1,0,0
prm-e164a92c13c4f1d6,problem-1ebb7bb0cc81425a,2,prm-e164a92c13c4f1d6|run2,4,0,essential,early,23,312,4/4,1,1,0,0
prm-e164a92c13c4f1d6,problem-1ebb7bb0cc81425a,3,prm-e164a92c13c4f1d6|run3,4,0,essential,early,23,312,4/4,1,1,0,0
prm-e164a92c13c4f1d6,problem-1ebb7bb0cc81425a,4,prm-e164a92c13c4f1d6|run4,4,0,essential,early,23,312,4/4,1,1,0,0
prm-fea1ec494dc61cd4,problem-5b1d584cfe23d7df,1,prm-fea1ec494dc61cd4|run1,2,1,harmful,early,44,521,3/4,0,0,0,0
prm-fea1ec494dc61cd4,problem-5b1d584cfe23d7df,2,prm-fea1ec494dc61cd4|run2,2,1,harmful,early,44,521,3/4,1,1,0,0
prm-fea1ec494dc61cd4,problem-5b1d584cfe23d7df,3,prm-fea1ec494dc61cd4|run3,2,1,harmful,early,44,521,3/4,1,1,0,0
prm-fea1ec494dc61cd4,problem-5b1d584cfe23d7df,4,prm-fea1ec494dc61cd4|run4,2,1,harmful,early,44,521,3/4,1,0,1,0
prm-f3b8d8282dd5fc21,problem-b248cb4aff92956c,1,prm-f3b8d8282dd5fc21|run1,3,0,redundant,early,7,332,0/4,0,0,0,0
prm-f3b8d8282dd5fc21,problem-b248cb4aff92956c,2,prm-f3b8d8282dd5fc21|run2,3,0,redundant,early,7,332,0/4,0,0,0,0
prm-f3b8d8282dd5fc21,problem-b248cb4aff92956c,3,prm-f3b8d8282dd5fc21|run3,3,0,redundant,early,7,332,0/4,0,0,0,0
prm-f3b8d8282dd5fc21,problem-b248cb4aff92956c,4,prm-f3b8d8282dd5fc21|run4,3,0,redundant,early,7,332,0/4,0,0,0,0
prm-a50457954dbd885f,problem-b4c65e92228af5bd,1,prm-a50457954dbd885f|run1,4,1,redundant,middle,30,519,4/4,1,1,0,0
prm-a50457954dbd885f,problem-b4c65e92228af5bd,2,prm-a50457954dbd885f|run2,4,1,redundant,middle,30,519,4/4,1,1,0,0
prm-a50457954dbd885f,problem-b4c65e92228af5bd,3,prm-a50457954dbd885f|run3,4,1,redundant,middle,30,519,4/4,1,1,0,0
prm-a50457954dbd885f,problem-b4c65e92228af5bd,4,prm-a50457954dbd885f|run4,4,1,redundant,middle,30,519,4/4,1,1,0,0
prm-d7691ac94c48e3a4,problem-4b5b19174e5d447f,1,prm-d7691ac94c48e3a4|run1,1,1,essential,middle,28,394,4/4,1,1,0,0
prm-d7691ac94c48e3a4,problem-4b5b19174e5d447f,2,prm-d7691ac94c48e3a4|run2,1,1,essential,middle,28,394,4/4,1,1,0,0
prm-d7691ac94c48e3a4,problem-4b5b19174e5d447f,3,prm-d7691ac94c48e3a4|run3,1,1,essential,middle,28,394,4/4,1,1,0,0
prm-d7691ac94c48e3a4,problem-4b5b19174e5d447f,4,prm-d7691ac94c48e3a4|run4,1,1,essential,middle,28,394,4/4,1,1,0,0
prm-9eb976f5fba8a1ea,problem-88bd1d429ff4da88,1,prm-9eb976f5fba8a1ea|run1,3,-1,harmful,early,27,505,0/4,0,0,0,0
prm-9eb976f5fba8a1ea,problem-88bd1d429ff4da88,2,prm-9eb976f5fba8a1ea|run2,3,-1,harmful,early,27,505,0/4,0,0,0,0
prm-9eb976f5fba8a1ea,problem-88bd1d429ff4da88,3,prm-9eb976f5fba8a1ea|run3,3,-1,harmful,early,27,505,0/4,0,0,0,0
prm-9eb976f5fba8a1ea,problem-88bd1d429ff4da88,4,prm-9eb976f5fba8a1ea|run4,3,-1,harmful,early,27,505,0/4,0,0,0,0
prm-15473e963522ff7f,problem-5b1d584cfe23d7df,1,prm-15473e963522ff7f|run1,2,1,essential,early,60,368,0/4,0,0,0,0
prm-15473e963522ff7f,problem-5b1d584cfe23d7df,2,prm-15473e963522ff7f|run2,2,1,essential,early,60,368,0/4,0,0,0,0
prm-15473e963522ff7f,problem-5b1d584cfe23d7df,3,prm-15473e963522ff7f|run3,2,1,essential,early,60,368,0/4,0,0,0,0
prm-15473e963522ff7f,problem-5b1d584cfe23d7df,4,prm-15473e963522ff7f|run4,2,1,essential,early,60,368,0/4,0,0,0,0
prm-554fe1d6b58f094f,problem-de2d1c474b9ee450,1,prm-554fe1d6b58f094f|run1,1,0,harmful,late,32,671,4/4,1,1,0,0
prm-554fe1d6b58f094f,problem-de2d1c474b9ee450,2,prm-554fe1d6b58f094f|run2,1,0,harmful,late,32,671,4/4,1,1,0,0
prm-554fe1d6b58f094f,problem-de2d1c474b9ee450,3,prm-554fe1d6b58f094f|run3,1,0,harmful,late,32,671,4/4,1,1,0,0
prm-554fe1d6b58f094f,problem-de2d1c474b9ee450,4,prm-554fe1d6b58f094f|run4,1,0,harmful,late,32,671,4/4,1,1,0,0
prm-36b1999ceae59aea,problem-210778075950cc2d,1,prm-36b1999ceae59aea|run1,4,1,essential,middle,31,400,4/4,1,1,0,0
prm-36b1999ceae59aea,problem-210778075950cc2d,2,prm-36b1999ceae59aea|run2,4,1,essential,middle,31,400,4/4,1,1,0,0
prm-36b1999ceae59aea,problem-210778075950cc2d,3,prm-36b1999ceae59aea|run3,4,1,essential,middle,31,400,4/4,1,1,0,0
prm-36b1999ceae59aea,problem-210778075950cc2d,4,prm-36b1999ceae59aea|run4,4,1,essential,middle,31,400,4/4,1,1,0,0
prm-52ebf116b73ecf1a,problem-5bc561169baa97f9,1,prm-52ebf116b73ecf1a|run1,2,-1,harmful,early,27,329,0/4,0,0,0,0
prm-52ebf116b73ecf1a,problem-5bc561169baa97f9,2,prm-52ebf116b73ecf1a|run2,2,-1,harmful,early,27,329,0/4,0,0,0,0
prm-52ebf116b73ecf1a,problem-5bc561169baa97f9,3,prm-52ebf116b73ecf1a|run3,2,-1,harmful,early,27,329,0/4,0,0,0,0
prm-52ebf116b73ecf1a,problem-5bc561169baa97f9,4,prm-52ebf116b73ecf1a|run4,2,-1,harmful,early,27,329,0/4,0,0,0,0
prm-dfdb549c682c7822,problem-44174d8b3df5f07b,1,prm-dfdb549c682c7822|run1,1,-1,harmful,early,32,307,0/4,0,1,0,1
prm-dfdb549c682c7822,problem-44174d8b3df5f07b,2,prm-dfdb549c682c7822|run2,1,-1,harmful,early,32,307,0/4,0,1,0,1
prm-dfdb549c682c7822,problem-44174d8b3df5f07b,3,prm-dfdb549c682c7822|run3,1,-1,harmful,early,32,307,0/4,0,1,0,1
prm-dfdb549c682c7822,problem-44174d8b3df5f07b,4,prm-dfdb549c682c7822|run4,1,-1,harmful,early,32,307,0/4,0,1,0,1
prm-4376ee5dd1ec051f,problem-e560d5cf6d3fecc5,1,prm-4376ee5dd1ec051f|run1,0,0,redundant,early,60,334,4/4,1,1,0,0
prm-4376ee5dd1ec051f,problem-e560d5cf6d3fecc5,2,prm-4376ee5dd1ec051f|run2,0,0,redundant,early,60,334,4/4,1,1,0,0
prm-4376ee5dd1ec051f,problem-e560d5cf6d3fecc5,3,prm-4376ee5dd1ec051f|run3,0,0,redundant,early,60,334,4/4,1,0,1,0
prm-4376ee5dd1ec051f,problem-e560d5cf6d3fecc5,4,prm-4376ee5dd1ec051f|run4,0,0,redundant,early,60,334,4/4,1,0,1,0
prm-5b638cc553a8f6cc,problem-70cf8bf9114223fc,1,prm-5b638cc553a8f6cc|run1,1,0,essential,late,25,710,4/4,1,1,0,0
prm-5b638cc553a8f6cc,problem-70cf8bf9114223fc,2,prm-5b638cc553a8f6cc|run2,1,0,essential,late,25,710,4/4,1,1,0,0
prm-5b638cc553a8f6cc,problem-70cf8bf9114223fc,3,prm-5b638cc553a8f6cc|run3,1,0,essential,late,25,710,4/4,1,1,0,0
prm-5b638cc553a8f6cc,problem-70cf8bf9114223fc,4,prm-5b638cc553a8f6cc|run4,1,0,essential,late,25,710,4/4,1,1,0,0
prm-a89889ad37cbc7e2,problem-3e3197b5f708b626,1,prm-a89889ad37cbc7e2|run1,4,-1,harmful,late,40,576,4/4,1,1,0,0
prm-a89889ad37cbc7e2,problem-3e3197b5f708b626,2,prm-a89889ad37cbc7e2|run2,4,-1,harmful,late,40,576,4/4,1,1,0,0
prm-a89889ad37cbc7e2,problem-3e3197b5f708b626,3,prm-a89889ad37cbc7e2|run3,4,-1,harmful,late,40,576,4/4,1,1,0,0
prm-a89889ad37cbc7e2,problem-3e3197b5f708b626,4,prm-a89889ad37cbc7e2|run4,4,-1,harmful,late,40,576,4/4,1,1,0,0
prm-a4aa6a22f3134565,problem-a8c4001358470f25,1,prm-a4aa6a22f3134565|run1,2,0,redundant,late,31,935,4/4,1,1,0,0
prm-a4aa6a22f3134565,problem-a8c4001358470f25,2,prm-a4aa6a22f3134565|run2,2,0,redundant,late,31,935,4/4,1,1,0,0
prm-a4aa6a22f3134565,problem-a8c4001358470f25,3,prm-a4aa6a22f3134565|run3,2,0,redundant,late,31,935,4/4,1,1,0,0
prm-a4aa6a22f3134565,problem-a8c4001358470f25,4,prm-a4aa6a22f3134565|run4,2,0,redundant,late,31,935,4/4,1,1,0,0
prm-cd2eef413f1492b7,problem-83864f8749594ce4,1,prm-cd2eef413f1492b7|run1,4,1,essential,middle,27,335,4/4,1,0,1,0
prm-cd2eef413f1492b7,problem-83864f8749594ce4,2,prm-cd2eef413f1492b7|run2,4,1,essential,middle,27,335,4/4,1,1,0,0
prm-cd2eef413f1492b7,problem-83864f8749594ce4,3,prm-cd2eef413f1492b7|run3,4,1,essential,middle,27,335,4/4,1,1,0,0
prm-cd2eef413f1492b7,problem-83864f8749594ce4,4,prm-cd2eef413f1492b7|run4,4,1,essential,middle,27,335,4/4,1,1,0,0
prm-e57bd8bedd80b00d,problem-377a092aa19d9ef0,1,prm-e57bd8bedd80b00d|run1,2,-1,harmful,early,63,368,3/4,1,0,1,0
prm-e57bd8bedd80b00d,problem-377a092aa19d9ef0,2,prm-e57bd8bedd80b00d|run2,2,-1,harmful,early,63,368,3/4,0,0,0,0
prm-e57bd8bedd80b00d,problem-377a092aa19d9ef0,3,prm-e57bd8bedd80b00d|run3,2,-1,harmful,early,63,368,3/4,1,1,0,0
prm-e57bd8bedd80b00d,problem-377a092aa19d9ef0,4,prm-e57bd8bedd80b00d|run4,2,-1,harmful,early,63,368,3/4,1,0,1,0
prm-932de7bca0e7c93d,problem-42517366b010dd6b,1,prm-932de7bca0e7c93d|run1,2,0,redundant,early,30,460,4/4,1,0,1,0
prm-932de7bca0e7c93d,problem-42517366b010dd6b,2,prm-932de7bca0e7c93d|run2,2,0,redundant,early,30,460,4/4,1,1,0,0
prm-932de7bca0e7c93d,problem-42517366b010dd6b,3,prm-932de7bca0e7c93d|run3,2,0,redundant,early,30,460,4/4,1,1,0,0
prm-932de7bca0e7c93d,problem-42517366b010dd6b,4,prm-932de7bca0e7c93d|run4,2,0,redundant,early,30,460,4/4,1,1,0,0
prm-da7d81c2f0986b42,problem-a03b6b4ae366f630,1,prm-da7d81c2f0986b42|run1,1,-1,harmful,late,141,460,0/4,0,1,0,1
prm-da7d81c2f0986b42,problem-a03b6b4ae366f630,2,prm-da7d81c2f0986b42|run2,1,-1,harmful,late,141,460,0/4,0,1,0,1
prm-da7d81c2f0986b42,problem-a03b6b4ae366f630,3,prm-da7d81c2f0986b42|run3,1,-1,harmful,late,141,460,0/4,0,1,0,1
prm-da7d81c2f0986b42,problem-a03b6b4ae366f630,4,prm-da7d81c2f0986b42|run4,1,-1,harmful,late,141,460,0/4,0,1,0,1
prm-297fe2bd5193998f,problem-89ee4e5ddd25b8e0,1,prm-297fe2bd5193998f|run1,2,0,redundant,early,29,300,0/4,0,0,0,0
prm-297fe2bd5193998f,problem-89ee4e5ddd25b8e0,2,prm-297fe2bd5193998f|run2,2,0,redundant,early,29,300,0/4,0,0,0,0
prm-297fe2bd5193998f,problem-89ee4e5ddd25b8e0,3,prm-297fe2bd5193998f|run3,2,0,redundant,early,29,300,0/4,0,0,0,0
prm-297fe2bd5193998f,problem-89ee4e5ddd25b8e0,4,prm-297fe2bd5193998f|run4,2,0,redundant,early,29,300,0/4,0,0,0,0
prm-d10dadbf854a3250,problem-072eba222d902630,1,prm-d10dadbf854a3250|run1,0,-1,harmful,late,57,821,0/4,0,1,0,1
prm-d10dadbf854a3250,problem-072eba222d902630,2,prm-d10dadbf854a3250|run2,0,-1,harmful,late,57,821,0/4,0,1,0,1
